id	file	line	kind	voice	source	translation
noel9_003.dsf:1141	noel9_003.dsf	1141	dialogue	vfnoel9_003noe018	「私の方が王子様。理理のリードじゃ転んじゃう」	「我才是王子殿下。理理领舞的话绝对会摔跤的。」
noel9_003.dsf:1146	noel9_003.dsf	1146	dialogue	vfnoel9_003rri018	「言ったわねー！」	「你居然敢这么说——！」
noel9_003.dsf:1151	noel9_003.dsf	1151	dialogue	vfnoel9_003noe019	「言ったわよ！」	「我就是说了怎么着！」
noel9_003.dsf:1155	noel9_003.dsf	1155	narration		　――大歓声。	——巨大的欢呼声响起。
noel9_003.dsf:1159	noel9_003.dsf	1159	narration		　少女達の眩い視線の中心に、二人の姿があった。	在少女们耀眼瞩目的视线中心，伫立着她们两人的身影。
noel9_003.dsf:1163	noel9_003.dsf	1163	narration		　リードを奪い合うような早いステップ、美しさを競うような完全なターン、そして、	争夺领舞权般的快速舞步，比拼美感般的完美旋转，接着——
noel9_003.dsf:1168	noel9_003.dsf	1168	dialogue	vfnoel9_003job011	「うわあっ！」	「哇啊！」
noel9_003.dsf:1173	noel9_003.dsf	1173	dialogue	vfnoel9_003joc008	「すごーいっ！」	「太厉害啦——！」
noel9_003.dsf:1177	noel9_003.dsf	1177	narration		　理理の腕を支えにして、ノエルは人間ばなれした高いリフトを見せる。	以理理的手臂为支撑，吉川诺艾尔展露出超越常人的高空托举动作。
noel9_003.dsf:1181	noel9_003.dsf	1181	narration		　羽根のように軽やかに、重力の楔など切り離されたみたいに、しなやかな身体は見事な曲線を描いて宙に留まった。	如羽毛般轻盈，宛如摆脱了重力的束缚一般，柔韧的躯体在空中划出一道绝美的弧线，驻留悬停。
noel9_003.dsf:1185	noel9_003.dsf	1185	narration		　やがてくるくると回転しながらノエルは地上に降りてきて、鼻をぶつけ合う距離で理理と目を見交わし、	随后，吉川诺艾尔旋转着降落在地上，在鼻尖几乎要碰到的距离与理理四目相对，
noel9_003.dsf:1190	noel9_003.dsf	1190	dialogue	vfnoel9_003noe020	「……最高の夜ね！」	「……最棒的夜晚呢！」
noel9_003.dsf:1195	noel9_003.dsf	1195	dialogue	vfnoel9_003rri019	「でっしょー！？」	「就是说嘛——！？」
noel9_003.dsf:1199	noel9_003.dsf	1199	narration		　無邪気な表情で笑い声を上げた。	露出天真无邪的表情欢笑出声。
noel9_003.dsf:1203	noel9_003.dsf	1203	narration		　誰からともなく、ひそめた囁きが広がっていく。	不知是从谁开始，压低声音的窃窃私语蔓延开来。
noel9_003.dsf:1207	noel9_003.dsf	1207	narration		　今年のザンクトアーリウムで、誰より美しく輝いていたプリンセスは……いや、プリンスは――。	在今年的圣亚利乌姆节上，比任何人都美丽耀眼的公主是……不，是王子——。
noel9_004.dsf:22	noel9_004.dsf	22	narration		　身を屈め、こっそりとガラスの扉を開いた。	弯下身子，悄悄拉开了玻璃门。
noel9_004.dsf:26	noel9_004.dsf	26	narration		　膝を突いてそっと這い出し、音を立てないように扉を閉ざす。	双膝着地轻轻爬了出去，为了不发出声音轻手轻脚地关上门。
noel9_004.dsf:30	noel9_004.dsf	30	narration		　そうして、	随后，
noel9_004.dsf:35	noel9_004.dsf	35	dialogue	vfnoel9_004rri000	「……はあ……すっごい騒ぎ……！」	「……哈啊……好惊人的喧嚣……！」
noel9_004.dsf:39	noel9_004.dsf	39	narration		　安堵の一息。	吐出一口安心的长气。
noel9_004.dsf:43	noel9_004.dsf	43	narration		　ようやく喧騒を抜け出すことに成功したのは、ダンスを始めて一時間も経った頃だろうか。	终于成功逃离喧嚣，大概是在舞会跳了一个小时左右的时候吧。
noel9_004.dsf:47	noel9_004.dsf	47	narration		　二人して、そっと身を潜めたのは、ホールとはガラスの扉で隔てられたバルコニー。	两人悄悄藏身的地方，是与大厅隔着一道玻璃门的阳台。
noel9_004.dsf:51	noel9_004.dsf	51	narration		　壁際に背をつけて座り込めば、きっと誰にも見つかるまい。	背靠着墙壁坐下来的话，想必就不会被任何人发现了吧。
noel9_004.dsf:55	noel9_004.dsf	55	narration		　夜を渡る涼しい風が、汗ばんだ身体をひんやりと冷やしてくれる。	穿夜而过的凉爽微风，抚慰着微微出汗的身体，带来阵阵凉意。
noel9_004.dsf:71	noel9_004.dsf	71	dialogue	vfnoel9_004noe000	「……涼しい……」	「……好凉快……」
noel9_004.dsf:76	noel9_004.dsf	76	dialogue	vfnoel9_004rri001	「ほんと。やっと酸素が吸えたって感じ」	「真的呢。感觉终于能吸到氧气了。」
noel9_004.dsf:81	noel9_004.dsf	81	dialogue	vfnoel9_004noe001	「毎年、こんなに盛り上がるの？」	「每年都会这么热闹吗？」
noel9_004.dsf:86	noel9_004.dsf	86	dialogue	vfnoel9_004rri002	「今年は格別！　まったく、夜はまだまだこれからなのに、すっかりくたびれちゃった」	「今年特别热闹！真是的，夜晚明明才刚开始呢，就累坏了啦。」
noel9_004.dsf:91	noel9_004.dsf	91	dialogue	vfnoel9_004noe002	「でも、ドレスじゃなくても平気だったわね」	「不过，没穿礼服也没关系呢。」
noel9_004.dsf:96	noel9_004.dsf	96	dialogue	vfnoel9_004rri003	「これって、きっと来年はブームになってる」	「这种穿法，明年一定会流行起来的。」
noel9_004.dsf:100	noel9_004.dsf	100	narration		　汗ばんだ礼服を見下ろし、二人して笑いを交わす。	低头看着汗湿的礼服，两人相视而笑。
noel9_004.dsf:104	noel9_004.dsf	104	narration		　と、その笑いを覆い尽くすように、ホールからさらに大きな歓声が響いた。誰かが素晴らしいダンスの技でも披露したのだろう。	正当此时，仿佛要盖过这份笑声一般，大厅里响起了更为巨大的欢呼声。大概是有人展示了什么精湛的舞技吧。
noel9_004.dsf:109	noel9_004.dsf	109	dialogue	vfnoel9_004rri004	「……すっごい」	「……好厉害。」
noel9_004.dsf:113	noel9_004.dsf	113	narration		　窓ガラスまで震えそうな、凄まじい大騒ぎ。思わず目を見交わし	连窗玻璃都要震动起来般的震撼喧嚣。两人不禁对视，
noel9_004.dsf:118	noel9_004.dsf	118	dialogue	vfnoel9_004rri005	「盛り上がってる」	「气氛真热烈呢。」
noel9_004.dsf:122	noel9_004.dsf	122	narration		　二人して、苦笑を零してしまう。	两人都不禁露出了苦笑。
noel9_004.dsf:126	noel9_004.dsf	126	narration		　本当に今夜は、たいへんな大騒ぎだ。さすがのノエルも少々疲れて、ぐったりと濡れた額を手で拭った。	今夜真是异常喧闹。就连诺艾尔也有些累了，伸手擦了擦无力垂落的汗湿额头。
noel9_004.dsf:130	noel9_004.dsf	130	narration		　一体何人の少女と踊ったことだろう。	究竟和多少个少女跳过舞了呢。
noel9_004.dsf:134	noel9_004.dsf	134	narration		　入れ替わり立ち代り、ターンするたびに奪い合うように手が伸ばされて、パートナーをチェンジ、流れるようにステップを踏み、またターンし――	人们走马灯似的纷至沓来，每当旋转时便会有手争先恐后地伸过来要求更换舞伴，流畅地踏出舞步，随后再次旋转——
noel9_004.dsf:139	noel9_004.dsf	139	dialogue	vfnoel9_004rri006	「ノエルったら、今夜は随分もてもてだったじゃない」	「诺艾尔真是的，今晚相当受欢迎嘛。」
noel9_004.dsf:144	noel9_004.dsf	144	dialogue	vfnoel9_004noe003	「もてもて？」	「受欢迎？」
noel9_004.dsf:148	noel9_004.dsf	148	narration		　理理は笑いながら、ノエルの肩に頭を預けてくる。頬に触れる髪がくすぐったい。	理理笑着将头靠在诺艾尔的肩上。触碰到脸颊的头发有些痒痒的。
noel9_004.dsf:152	noel9_004.dsf	152	narration		　そうしてこめかみを濡らす汗の雫を指ですくい、	随后用手指擦去她沾湿太阳穴的汗珠，
noel9_004.dsf:157	noel9_004.dsf	157	dialogue	vfnoel9_004rri007	「そうよ。私というパートナーがありながら、他の女の子たちと楽しそうに踊っちゃって」	「就是说嘛。明明都有了我这个舞伴，却还和其他女孩子跳得那么开心。」
noel9_004.dsf:162	noel9_004.dsf	162	dialogue	vfnoel9_004noe004	「理理とも踊ったじゃない」	「我不也和理理跳了吗。」
noel9_004.dsf:167	noel9_004.dsf	167	dialogue	vfnoel9_004rri008	「ちがーう。『理理とも』じゃだめなのー。最初にダンスを申し込んだのも貴子お姉さまだったし」	「才——不对！『也和理理跳』可不行啦——。而且最初邀请跳舞的也是贵子姐姐。」
noel9_004.dsf:171	noel9_004.dsf	171	narration		　唇を尖らせ、理理はそう言うが。	理理噘着嘴这么说道。
noel9_004.dsf:176	noel9_004.dsf	176	dialogue	vfnoel9_004noe005	「でも理理だって貴子さまと踊ったわ。マントまでつけて登場しちゃって」	「不过理理不也和贵子大人跳了吗。甚至还系着斗篷出场呢。」
noel9_004.dsf:181	noel9_004.dsf	181	dialogue	vfnoel9_004rri009	「マントじゃないもん、カーテンだもん」	「才不是斗篷呢，明明是窗帘啦。」
noel9_004.dsf:186	noel9_004.dsf	186	dialogue	vfnoel9_004noe006	「……やっぱり。どこから外してきちゃったの？」	「……果然。你究竟是从哪儿拆下来的啊？」
noel9_004.dsf:191	noel9_004.dsf	191	dialogue	vfnoel9_004rri010	「企業秘密。……ふふ、でも来年は、私がノエルを独占しちゃうからね？」	「商业机密。……哼哼，不过明年，我可是要把诺艾尔独占了哦？」
noel9_004.dsf:196	noel9_004.dsf	196	dialogue	vfnoel9_004noe007	「……来、年」	「……明、年。」
noel9_004.dsf:201	noel9_004.dsf	201	dialogue	vfnoel9_004rri011	「うん。来年は、私だけのパートナーでいてね。私も、ノエルだけのパートナーでいるから。ね？　約束しよ？　予約は受け付けてくれるよね」	「嗯。明年要当只属于我一人的舞伴哦。我也会做只属于诺艾尔一人的舞伴。好不好？拉钩约定吧？预约你会接受的吧。」
noel9_004.dsf:205	noel9_004.dsf	205	narration		　笑顔で差し出されたのは、小指。	笑着递过来的，是小拇指。
noel9_004.dsf:209	noel9_004.dsf	209	narration		　しかし来年は、自分はここにはいない。	然而明年，自己却不会在这里了。
noel9_004.dsf:213	noel9_004.dsf	213	narration		　理理の側には、いない。	不会陪伴在理理身边了。
noel9_004.dsf:217	noel9_004.dsf	217	narration		　なにも答えられず、俯いた。	无法做出任何回答，低下了头。
noel9_004.dsf:221	noel9_004.dsf	221	narration		　理理の小指は行き場を無くし、惑ったように宙に浮く。	理理的小拇指无处可落，茫然般悬在半空。
noel9_004.dsf:226	noel9_004.dsf	226	dialogue	vfnoel9_004rri012	「……ノエル？」	「……诺艾尔？」
noel9_004.dsf:230	noel9_004.dsf	230	narration		　嘘はつきたくないのだ。	不想说谎。
noel9_004.dsf:234	noel9_004.dsf	234	narration		　これ以上――	不想再——
noel9_004.dsf:239	noel9_004.dsf	239	dialogue	vfnoel9_004rri013	「ノエル、どしたの？　体調、悪いの？」	「诺艾尔，怎么啦？身体不舒服吗？」
noel9_004.dsf:243	noel9_004.dsf	243	narration		　気遣わしげに覗きこんでくる理理に、微笑んで答える。	对满脸关切地探头看上来的理理，微笑着回答。
noel9_004.dsf:248	noel9_004.dsf	248	dialogue	vfnoel9_004noe008	「……ううん。ごめん、大丈夫よ」	「……没有。抱歉，我没事。」
noel9_004.dsf:253	noel9_004.dsf	253	dialogue	vfnoel9_004rri014	「ほんと？」	「真的？」
noel9_004.dsf:257	noel9_004.dsf	257	narration		　頷く。	点头。
noel9_004.dsf:261	noel9_004.dsf	261	narration		　その言葉は、嘘ではなかった。	那句话并不是谎言。
noel9_004.dsf:265	noel9_004.dsf	265	narration		　本当に今日は不思議なぐらいに調子がいいのだ。	今天是真的状态好到不可思议。
noel9_004.dsf:269	noel9_004.dsf	269	narration		　朝から嘔吐も眩暈もなく、このまま一日を終えることができそうだ。	从早上开始既没有呕吐也没有眩晕，感觉就这样迎来这一天的结束了。
noel9_004.dsf:274	noel9_004.dsf	274	dialogue	vfnoel9_004noe009	「それより理理こそ、こんなにはしゃいで大丈夫？」	「比起那个，理理才是，玩得这么闹腾不要紧吗？」
noel9_004.dsf:279	noel9_004.dsf	279	dialogue	vfnoel9_004rri015	「え？　大丈夫って？」	「诶？什么不要紧？」
noel9_004.dsf:284	noel9_004.dsf	284	dialogue	vfnoel9_004noe010	「……心臓。運動は控えたほうがいいんじゃないの？」	「……心脏。还是控制一下运动比较好吧？」
noel9_004.dsf:289	noel9_004.dsf	289	dialogue	vfnoel9_004rri016	「平気。本格的な運動以外は、それほど制限はないし、自分で多少はセーブしてるから」	「没事。除了剧烈运动以外，没有那么大限制，我自己也会稍微克制的」
noel9_004.dsf:294	noel9_004.dsf	294	dialogue	vfnoel9_004noe011	「そう。よかった」	「这样啊。太好了」
noel9_004.dsf:299	noel9_004.dsf	299	dialogue	vfnoel9_004rri017	「うん。私もよかった」	「嗯。我也觉得太好了」
noel9_004.dsf:303	noel9_004.dsf	303	narration		　目を見交わし、笑い合う。	两人目光交汇，相视而笑。
noel9_004.dsf:307	noel9_004.dsf	307	narration		　空には満月。	夜空中悬着一轮满月。
noel9_004.dsf:311	noel9_004.dsf	311	narration		　ホールから射す明かりよりも、月光の方が眩しいぐらいの夜。	这是一个比起大厅里透出的灯光、月光反而显得更加耀眼的夜晚。
noel9_004.dsf:315	noel9_004.dsf	315	narration		　理理のなめらかな頬も、長いまつげも、月の光の粒子を浴びてキラキラと銀色に輝いていた。	理理光滑的面颊与纤长的睫毛，沐浴在月光粒子中，闪烁着熠熠银光。
noel9_004.dsf:319	noel9_004.dsf	319	narration		　そして、鏡のように光を映す大きな瞳が、コロリとノエルを見る。	接着，那双如镜子般倒映着光芒的大眼睛，溜溜一转看向诺艾尔。
noel9_004.dsf:324	noel9_004.dsf	324	dialogue	vfnoel9_004rri018	「……貴子お姉さまも、お元気になってよかった。ね」	「……贵子姐姐能恢复精神，真是太好了。对吧」
noel9_004.dsf:329	noel9_004.dsf	329	dialogue	vfnoel9_004noe012	「え……」	「诶……」
noel9_004.dsf:333	noel9_004.dsf	333	narration		　笑みに、細められる理理の眼差し。	理理带着笑意，微微眯起了双眼。
noel9_004.dsf:338	noel9_004.dsf	338	dialogue	vfnoel9_004rri019	「……ノエルはやっぱり、優しいよ。私、そう思う」	「……诺艾尔果然很温柔呢。我是这么想的」
noel9_004.dsf:342	noel9_004.dsf	342	narration		　不意に継がれた言葉に、ノエルはやっぱり俯くしかない。	面对这突如其来的话语，诺艾尔果然只能低垂下头。
noel9_004.dsf:346	noel9_004.dsf	346	narration		　理理の目を、見られない。	无法正视理理的双眼。
noel9_004.dsf:351	noel9_004.dsf	351	dialogue	vfnoel9_004noe013	「理理、その話はもう――」	「理理，那个话题已经——」
noel9_004.dsf:356	noel9_004.dsf	356	dialogue	vfnoel9_004rri020	「ううん、やめない。ノエルが納得するまでやめない。今夜のノエルは、貴子お姉さまのために踊ってたわ。そうでしょ？」	「不要，我偏要说。在诺艾尔想通之前我绝不说停。今晚的诺艾尔，是在为了贵子姐姐跳舞吧。对吧？」
noel9_004.dsf:360	noel9_004.dsf	360	narration		　返せる言葉もなく、唇を噛んだ。	无言以对，只能咬紧唇瓣。
noel9_004.dsf:364	noel9_004.dsf	364	narration		　俯いたまま、顔を上げることができない。	保持着低头的姿势，无法抬起脸来。
noel9_004.dsf:368	noel9_004.dsf	368	narration		　貴子と踊ったのは、確かに彼女を元気付けたかったからだ。でも、やさしさからではない。	和贵子跳舞，确实是因为想要让她振作起来。但是，那并不是出于温柔。
noel9_004.dsf:372	noel9_004.dsf	372	narration		　貴子を元気付けたかったのは、その原因が、自分にあるから。責任を感じていたから。	想要让贵子振作起来，是因为造成那个后果的原因在自己身上。是因为感受到了责任。
noel9_004.dsf:376	noel9_004.dsf	376	narration		　越智を殺したのが、自分だから。	因为杀死越智的人，就是自己。
noel9_004.dsf:380	noel9_004.dsf	380	narration		　それだけ。	仅此而已。
noel9_004.dsf:384	noel9_004.dsf	384	narration		　優しいどころか、自分は殺人鬼なのだ。	别说什么温柔了，自己分明是个杀人鬼。
noel9_004.dsf:388	noel9_004.dsf	388	narration		　なのに、	可是，
noel9_004.dsf:393	noel9_004.dsf	393	dialogue	vfnoel9_004rri021	「ノエルは優しいよ。私は知ってる」	「诺艾尔很温柔哦。我是知道的」
noel9_004.dsf:397	noel9_004.dsf	397	narration		　理理は一度目を閉じ、ノエルの手をとった。	理理闭了一会儿眼，握住了诺艾尔的手。
noel9_004.dsf:401	noel9_004.dsf	401	narration		　越智の、詩織の、……何人もの命を狩ってきた手を。	那双狩猎过越智、诗织，……以及许多人性命的手。
noel9_004.dsf:405	noel9_004.dsf	405	narration		　そして愛しげに、柔らかな唇を押し付ける。	随后无比爱怜地，将柔嫩的唇印了上去。
noel9_004.dsf:410	noel9_004.dsf	410	dialogue	vfnoel9_004rri022	「あなたが好き。……愛してる。ノエル。誰よりもあなたが大事。……私は、あなたを、」	「我喜欢你。……我爱你，诺艾尔。比起任何人我都最重视你。……我，对你，」
noel9_004.dsf:415	noel9_004.dsf	415	dialogue	vfnoel9_004noe014	「理理……」	「理理……」
noel9_004.dsf:420	noel9_004.dsf	420	dialogue	vfnoel9_004rri023	「信じてる」	「深信不疑」
noel9_004.dsf:424	noel9_004.dsf	424	narration		　強く、そう呟いたのは、花びらのような唇。	坚定地喃喃吐出这句话的，是那如花瓣般的双唇。
noel9_004.dsf:428	noel9_004.dsf	428	narration		　ゆっくりと開かれた理理の瞳に、自分の顔が映っていた。	理理缓缓睁开的双眸中，倒映着自己的脸庞。
noel9_004.dsf:432	noel9_004.dsf	432	narration		　白い顔だ。	那是一张苍白的面孔。
noel9_004.dsf:436	noel9_004.dsf	436	narration		　赤い目ばかりが目立つ、子供の顔だ。	一张唯有红眼异常瞩目、小孩子的面孔。
noel9_004.dsf:440	noel9_004.dsf	440	narration		　うそつきの、死神の顔だ。	一张说谎者的、死神的面孔。
noel9_004.dsf:444	noel9_004.dsf	444	narration		　この学園に、理理の周囲に、災厄を運んだばけものの顔だ。	一张给这座学园、给理理身边带来灾厄的怪物面孔。
noel9_004.dsf:448	noel9_004.dsf	448	narration		　雪野の命を奪い、越智の命を奪い、詩織の命を奪い、貴子を傷つけ、理理を苦しめたばけものの顔だ。	一张夺走了雪野的性命、夺走了越智的性命、夺走了诗织的性命、伤害了贵子、折磨着理理的怪物面孔。
noel9_004.dsf:453	noel9_004.dsf	453	dialogue	vfnoel9_004noe015	「……理理……私……私は……」	「……理理……我……我是……」
noel9_004.dsf:457	noel9_004.dsf	457	narration		　理理の瞳を――自分の顔を、見ていられなかった。	无法去直视理理的双眼——直视自己的脸庞。
noel9_004.dsf:461	noel9_004.dsf	461	narration		　顔を伏せ、身を竦める。	俯下脸去，蜷缩起身体。
noel9_004.dsf:480	noel9_004.dsf	480	dialogue	vfnoel9_004rri024	「ノエル……？」	「诺艾尔……？」
noel9_004.dsf:485	noel9_004.dsf	485	dialogue	vfnoel9_004noe016	「私は、うそつきだよ……」	「我是个说谎者啊……」
noel9_004.dsf:489	noel9_004.dsf	489	narration		　ノエルはやさしい、だなんて。	什么诺艾尔很温柔。
noel9_004.dsf:493	noel9_004.dsf	493	narration		　信じてる、だなんて。	什么深信不疑。
noel9_004.dsf:498	noel9_004.dsf	498	dialogue	vfnoel9_004noe017	「……うそつきなんだよ……」	「……我是个说谎者啊……」
noel9_004.dsf:502	noel9_004.dsf	502	narration		　風が吹いた。雲影に月は揺れ、森はざわめいた。	风吹过了。月影在云隙间摇曳，树林沙沙作响。
noel9_004.dsf:506	noel9_004.dsf	506	narration		　汗に濡れた髪が冷えていった。	汗水濡湿的发丝渐渐发凉。
noel9_004.dsf:511	noel9_004.dsf	511	dialogue	vfnoel9_004noe018	「……私……」	「……我……」
noel9_004.dsf:515	noel9_004.dsf	515	narration		　私は、	我、
noel9_004.dsf:520	noel9_004.dsf	520	dialogue	vfnoel9_004noe019	「私……」	「我……」
noel9_004.dsf:524	noel9_004.dsf	524	narration		　越智を殺しました。	我杀了越智。
noel9_004.dsf:528	noel9_004.dsf	528	narration		　詩織のことも、殺しました。	连诗织，我也杀了。
noel9_004.dsf:532	noel9_004.dsf	532	narration		　そう言えたなら、きっと楽なのに――	要是能这样说出口，一定会轻松得多吧——
noel9_004.dsf:539	noel9_004.dsf	539	dialogue	vfnoel9_004noe020	「……理理だって、おかしいって思ってるでしょう？　私が来てから、この学園にはたくさんの悲劇が起きた。私にも話せないことがたくさんあった」	「……就连理理，也觉得很奇怪吧？自从我来了之后，这座学园就发生了许许多多的悲剧。我也有很多事情无法向你坦白」
noel9_004.dsf:544	noel9_004.dsf	544	dialogue	vfnoel9_004noe021	「……変、って思うでしょう？　なぜ、こんな私を信じられるの？　……なぜ、なにも問わず、私を受け入れてくれるの……？」	「……觉得很奇怪吧？为什么能相信这样的我呢？……为什么什么也不问，就愿意接纳我呢……？」
noel9_004.dsf:548	noel9_004.dsf	548	narration		　あとは口をつぐみ、深くうつむき、顔を隠すしかない。	接下来只能闭口不言，深深低着头，将脸隐没起来。
noel9_004.dsf:552	noel9_004.dsf	552	narration		　なにも問わず、ただ信じる、と理理は言うのだ。	理理却说，什么都不问，只是相信我。
noel9_004.dsf:556	noel9_004.dsf	556	narration		　だがその裏で、どれだけの言葉を飲み込んできたのだろう。	可是在这背后，她究竟咽下了多少话语呢。
noel9_004.dsf:560	noel9_004.dsf	560	narration		　出会ってから今日まで、本当にいろいろなことがあった。	从相遇到今天，真的发生了太多太多的事情。
noel9_004.dsf:564	noel9_004.dsf	564	narration		　自分は全く上手くやることができず、理理の前に何度も醜態を晒してきた。	自己完全没能做好，数次在理理面前露出丑态。
noel9_004.dsf:568	noel9_004.dsf	568	narration		　自分が痛みに顔を歪め、血を流すたび、理理はどんな思いを抱いてきたのだろうと思う。	每当自己因痛苦而扭曲了面容、流出血来时，理理究竟是以怎样的心情看待这一切的呢。
noel9_004.dsf:572	noel9_004.dsf	572	narration		　どれだけ、理理を苦しめてきたのだろうと思う。	她究竟受了多少折磨呢。
noel9_004.dsf:576	noel9_004.dsf	576	narration		　しかし――	然而——
noel9_004.dsf:581	noel9_004.dsf	581	dialogue	vfnoel9_004rri025	「……ノエル。私がなにも聞かないのはね、ノエルがどういうものであろうと、関係ないから。ノエルがノエルである限り、私はあなたを愛するから」	「……诺艾尔。我之所以什么都不问，是因为不论诺艾尔是个怎样的存在，都没有关系。只要诺艾尔还是诺艾尔，我就依然爱着你」
noel9_004.dsf:586	noel9_004.dsf	586	dialogue	vfnoel9_004noe022	「……え……？」	「……诶……？」
noel9_004.dsf:590	noel9_004.dsf	590	narration		　理理は、笑っていた。	理理在笑着。
noel9_004.dsf:595	noel9_004.dsf	595	dialogue	vfnoel9_004rri026	「覚悟を決めたんだ。……心配で、胸が潰れそうな時はたくさんあった。理解したくて、でもできなくて、泣いたこともたくさんあった。でも、それでも、――どんな真実がそこにあっても、ノエルを愛し続けるって覚悟したの」	「我下定决心了。……因担心而心如刀绞的时候有过很多次。想要去理解，却又做不到，哭泣的时候也有过很多次。但是，即便如此，——不论那里有着怎样的真相，我都下定决心会一直爱着诺艾尔」
noel9_004.dsf:600	noel9_004.dsf	600	dialogue	vfnoel9_004noe023	「理理……」	「理理……」
noel9_004.dsf:605	noel9_004.dsf	605	dialogue	vfnoel9_004rri027	「だからいいんだよ。何も言わなくていいの。……ノエルが、語る必要がある、って思った時が来たなら、私はそれを全部受け入れる。全部。……絶対に。だからそれまでは、なにも言わないでいい」	「所以没关系哦。你什么都不用说。……如果到了诺艾尔觉得有必要诉说的那一刻，我会全部接受的。全部。……绝对会。所以在那之前，你什么都不用说」
noel9_004.dsf:609	noel9_004.dsf	609	narration		　――声も出せなかった。	——连声音都发不出来。
noel9_004.dsf:613	noel9_004.dsf	613	narration		　なんという覚悟を、強いてしまったのだろう。	自己究竟强加给了她怎样的觉悟啊。
noel9_004.dsf:617	noel9_004.dsf	617	narration		　こんなばけものを受け入れるなんて。	居然要接受我这种怪物。
noel9_004.dsf:621	noel9_004.dsf	621	narration		　そんなこと、しちゃだめだ。いけない。	那样的坏事，绝对不能做。不可以。
noel9_004.dsf:625	noel9_004.dsf	625	narration		　これ以上、自分のために理理が苦しむなんて、もう嫌だ。	不想再看到理理为了自己而受苦了。
noel9_004.dsf:629	noel9_004.dsf	629	narration		　あの夜の姿が蘇る。	那一晚的身影浮现脑海。
noel9_004.dsf:634	noel9_004.dsf	634	dialogue	vfnoel8_006rri057	『……私はノエルのもの。ノエルは私のもの。だからこわがらないで。これは当たり前のことなのよ』	『……我是诺艾尔的。诺艾尔是我的。所以不要害怕。这是理所当然的事呀』
noel9_004.dsf:638	noel9_004.dsf	638	narration		　そう言って、自ら、その身の純潔を失った、理理の姿。	说着那样的话，主动献出自身纯洁的理理的身姿。
noel9_004.dsf:642	noel9_004.dsf	642	narration		　あんなことは――もう、あってはいけないんだ。	那样的事情——绝对不能再有了。
noel9_004.dsf:646	noel9_004.dsf	646	narration		　こんなばけもののために、理理が損なわれるようなことがあってはいけないんだ。	不能再为了我这种怪物，让理理遭受任何伤害了。
noel9_004.dsf:650	noel9_004.dsf	650	narration		　――それなのに。	——可即便如此。
noel9_004.dsf:655	noel9_004.dsf	655	dialogue	vfnoel9_004noe024	「……ごめん……っ」	「……对不起……っ」
noel9_004.dsf:659	noel9_004.dsf	659	narration		　その覚悟に、頼ろうとしている自分がいるのだ。	自己却妄图去倚靠那份觉悟。
noel9_004.dsf:663	noel9_004.dsf	663	narration		　救いの水を与えられた気がするのだ。	仿佛得到了拯救之水一般。
noel9_004.dsf:668	noel9_004.dsf	668	dialogue	vfnoel9_004rri028	「なぜあやまるの？」	「为什么要道歉呢？」
noel9_004.dsf:673	noel9_004.dsf	673	dialogue	vfnoel9_004noe025	「……ごめんね……理理……」	「……对不起……理理……」
noel9_004.dsf:678	noel9_004.dsf	678	dialogue	vfnoel9_004rri029	「ノエルはなにも謝ることなんかないよ？　どうしたの……？」	「诺艾尔没有任何需要道歉的事呀？怎么了……？」
noel9_004.dsf:683	noel9_004.dsf	683	dialogue	vfnoel9_004noe026	「ごめん」	「对不起」
noel9_004.dsf:687	noel9_004.dsf	687	narration		　こんなふうに出会わなければよかった。	要是没以这种方式相遇就好了。
noel9_004.dsf:691	noel9_004.dsf	691	narration		　いや、違うか。	不，不对。
noel9_004.dsf:695	noel9_004.dsf	695	narration		　自分が、こんな自分でなければよかったのだ。	是我自己，要不是这种模样就好了。
noel9_004.dsf:700	noel9_004.dsf	700	dialogue	vfnoel9_004rri030	「……具合、悪い？」	「……身体不舒服吗？」
noel9_004.dsf:704	noel9_004.dsf	704	narration		　優しい手が、そっと背中に触れてくれた。	一双温柔的手，轻柔地抚上了背脊。
noel9_004.dsf:709	noel9_004.dsf	709	dialogue	vfnoel9_004noe027	「違う……大丈夫」	「没有……我没事」
noel9_004.dsf:714	noel9_004.dsf	714	dialogue	vfnoel9_004rri031	「……そうだ。これ、見てごらん」	「……对了。你看这个」
noel9_004.dsf:719	noel9_004.dsf	719	dialogue	vfnoel9_004noe028	「え……」	「诶……」
noel9_004.dsf:722	noel9_004.dsf	722	narration		　顔を上げると、いつもと変わらない笑みが迎えてくれる。	抬起头，迎面而来的是一如往常的笑容。
noel9_004.dsf:726	noel9_004.dsf	726	narration		　そして理理が襟元から引き出して見せたのは――	随后，理理从衣领处拉出来展示的东西是——
noel9_004.dsf:731	noel9_004.dsf	731	dialogue	vfnoel9_004rri032	「これ。……あの子にも、今夜は楽しんでほしかったから、一緒に連れてきたよ」	「这个。……因为今晚也想让那孩子开心一下，所以就带她一起过来了哦」
noel9_004.dsf:735	noel9_004.dsf	735	narration		　銀鎖に通された二つの星。	穿在银链上的两颗星星。
noel9_004.dsf:739	noel9_004.dsf	739	narration		　理理の桃色のと、もうひとつ――雪野の透明の。	理理的那颗桃粉色的，以及另一颗——雪野的那颗透明的。
